,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,Systemindex
152,1.395863,1.395863,1.431821,0.828154,157.432013919,53.504464515,0.525407,49.379933,28.635716,0.029606,0.042302,51.795328,3.524895,20181225T042159_20181225T042153_T46RDQ
153,70.322266,70.322266,4.286842,63.612264,157.61504239,54.3609763236,5.474913,70.094311,0.833695,0.269615,1.235089,18.416604,0.03913,20181225T042159_20181225T042153_T46RDR
154,95.410484,95.410484,0.416979,93.050683,157.788723329,55.2181761306,2.359801,90.696049,0.177376,2.054761,0.0,0.14792,0.0521,20181225T042159_20181225T042153_T46RDS
155,5.532315,5.532315,2.813026,4.39697,158.490352723,53.1707601296,0.785821,8.6e-05,22.168376,0.211144,0.349525,60.379857,2.822521,20181225T042159_20181225T042153_T46REQ
156,44.082009,44.082009,5.947423,36.291745,158.672999979,54.0298429059,6.192867,0.000189,4.347605,0.513954,1.597396,35.963345,0.07429,20181225T042159_20181225T042153_T46RER
157,87.92696,87.92696,1.48569,80.41786,158.846867842,54.8894948042,6.257821,2.619165,0.454606,1.769652,1.251279,4.197232,0.042289,20181225T042159_20181225T042153_T46RES
158,72.015171,72.015171,2.071429,53.092402,159.012259815,55.7491275461,18.922769,19.765435,4.190999,7.763227,0.0,1.410735,0.282399,20181225T042159_20181225T042153_T46RET
159,67.341363,67.341363,3.0811,40.379414,159.169682875,56.6097250843,26.961949,39.762342,2.242052,8.36112,0.0,1.924785,0.75985,20181225T042159_20181225T042153_T46REU
160,64.023262,64.023262,1.109177,1.890677,159.319342257,57.4707213703,62.132585,59.57967,3.431227,11.659031,0.0,0.124808,0.585912,20181225T042159_20181225T042153_T46REV
161,4.795946,4.795946,2.456122,3.411031,159.740384128,53.7072059336,1.08257,0.000202,24.668647,0.082893,0.302345,57.145816,2.667627,20181225T042159_20181225T042153_T46RFR
162,58.347077,58.347077,2.574249,49.561703,159.914080552,54.5690537635,7.201274,2e-05,4.912052,0.193506,1.584099,28.530881,0.106373,20181225T042159_20181225T042153_T46RFS
163,89.401581,89.401581,1.067823,77.250576,160.079920612,55.4307625752,11.744158,0.0,1.083955,2.083112,0.406847,1.408642,0.127412,20181225T042159_20181225T042153_T46RFT
164,85.360801,85.360801,0.739363,70.473284,160.238410826,56.2933240362,14.887518,0.000368,0.50366,5.69759,0.0,0.384499,0.39152,20181225T042159_20181225T042153_T46RFU
165,43.143837,43.143837,3.160425,2.62192,160.38978425,57.1561684307,40.521917,0.000667,13.444132,17.277917,0.0,0.953769,0.551044,20181225T042159_20181225T042153_T46RFV
166,0.592822,0.592822,0.723541,0.242298,160.81599028,53.393501746,0.272045,29.363623,21.157587,0.0,0.078479,67.975324,3.898045,20181225T042159_20181225T042153_T46RGR
167,28.487182,28.487182,3.556027,22.03207,160.989140489,54.2572838736,5.934596,9.596856,4.551069,0.705218,0.520516,50.781828,0.692501,20181225T042159_20181225T042153_T46RGS
168,95.348991,95.348991,0.329582,88.527256,161.155082989,55.1208083194,6.691831,0.013361,0.076662,1.813269,0.129904,0.224913,0.06768,20181225T042159_20181225T042153_T46RGT
169,75.980749,75.980749,1.331934,52.597725,161.314315996,55.9850758829,23.303176,2.3e-05,1.25783,13.169296,0.079847,0.410749,0.104047,20181225T042159_20181225T042153_T46RGU
170,29.036094,29.036094,3.938194,1.761918,161.467089252,56.8495164977,27.274176,0.000149,17.192897,32.664952,0.0,0.455424,0.273516,20181225T042159_20181225T042153_T46RGV
171,75.246326,75.246326,0.70506,3.086821,160.534202561,58.0187471818,72.159505,0.000309,3.548393,8.945884,0.0,0.008447,0.219452,20181225T042159_20181225T042153_T46SFA
172,93.828298,93.828298,0.31641,12.738426,160.672157337,58.8820427489,81.089872,7.741092,0.023918,1.043366,0.0,0.0,0.060154,20181225T042159_20181225T042153_T46SFB
173,62.692971,62.692971,1.179485,2.240635,161.613561767,57.7135855552,60.452336,0.000249,9.954309,15.056232,0.0,0.07564,0.166208,20181225T042159_20181225T042153_T46SGA
174,37.678352,37.678352,6.612615,31.435934,161.944885897,54.0114966139,6.172109,89.415461,1.693316,3.583642,0.070309,33.580288,0.098803,20181225T042159_20181225T042153_T47RKM
175,89.151053,89.151053,0.541787,79.31233,162.05545991,54.8909917839,9.835637,65.049177,0.071178,5.50903,0.003085,0.053673,0.260798,20181225T042159_20181225T042153_T47RKN
176,56.739786,56.739786,1.668483,23.219779,162.158310059,55.771351863,33.520007,40.177861,4.644143,23.220256,0.0,0.02158,0.264575,20181225T042159_20181225T042153_T47RKP
177,30.624687,30.624687,4.107255,2.221357,162.253614064,56.6520094958,28.40333,15.186618,12.994723,36.960912,0.0,0.408566,0.20973,20181225T042159_20181225T042153_T47RKQ
178,13.852725,13.852725,10.458143,1.288341,163.351138337,56.406023029,12.564383,98.996413,26.829034,28.048611,0.0,1.245363,0.079344,20181225T042159_20181225T042153_T47RLQ
179,30.581282,30.581282,3.517941,1.556807,162.34148072,57.5324151626,29.024476,0.288785,30.590972,20.271699,0.0,0.964621,0.122037,20181225T042159_20181225T042153_T47SKR
180,24.234247,24.234247,7.09767,0.919932,163.440014484,57.2882891119,23.314315,81.380856,27.85216,20.120488,0.0,2.876764,0.16451,20181225T042159_20181225T042153_T47SLR
181,76.230328,76.230328,0.349411,2.278416,159.808813092,54.5514645232,73.951912,0.000703,1.05943,13.077016,0.0,1.187669,0.311388,20181226T044211_20181226T044206_T45RYM
182,61.62095,61.62095,0.48429,5.931186,159.985001869,55.4095072098,55.689764,0.000249,1.381535,29.685235,0.0,2.7e-05,0.251977,20181226T044211_20181226T044206_T45RYN
183,94.498181,94.498181,0.582531,14.776874,160.154123227,56.2683558419,79.721308,0.000309,0.103378,0.633653,0.0,2e-05,0.060199,20181226T044211_20181226T044206_T45RYP
184,36.964469,36.964469,8.109421,16.853878,160.625359966,53.4152488382,20.027952,27.163005,4.677977,3.940055,0.08264,27.724048,0.275318,20181226T044211_20181226T044206_T46RBR
185,71.229539,71.229539,0.300507,2.637205,160.755660915,54.2903187695,68.592334,5.152806,0.719333,15.806887,0.0,0.326714,3.175925,20181226T044211_20181226T044206_T46RBS
186,60.896093,60.896093,1.114947,7.350588,160.87737307,55.1653276574,53.545505,0.016367,5.389086,18.482223,0.0,0.000557,5.412265,20181226T044211_20181226T044206_T46RBT
187,84.720051,84.720051,0.89159,12.800658,160.990938413,56.0412761034,71.919394,0.007123,0.950357,0.814309,0.0,1.3e-05,6.663343,20181226T044211_20181226T044206_T46RBU
188,81.520946,81.520946,0.009061,4.463489,161.096454232,56.9176174334,77.057457,0.002684,0.012475,0.236731,0.0,0.0,18.086025,20181226T044211_20181226T044206_T46RBV
189,80.602584,80.602584,0.15715,1.604322,161.844824344,54.0203958566,78.998262,93.307334,0.538674,13.369285,0.0,0.000347,1.230483,20181226T044211_20181226T044206_T46RCS
190,47.911094,47.911094,1.487256,3.771095,161.965894868,54.8977060681,44.139999,70.166683,6.880242,31.60539,0.0,0.002513,2.282982,20181226T044211_20181226T044206_T46RCT
191,76.895777,76.895777,1.904571,7.193605,162.079465402,55.7758567503,69.702172,46.133858,4.178479,7.110034,0.0,0.000671,0.524536,20181226T044211_20181226T044206_T46RCU
192,91.715607,91.715607,0.10362,10.513571,162.185677664,56.654292379,81.202036,22.06843,0.009941,2.090439,0.0,4e-06,4.638282,20181226T044211_20181226T044206_T46RCV
193,17.883374,17.883374,6.285439,13.98059,158.047471946,55.0405711561,3.798056,41.409999,6.220968,2.155729,0.104728,52.77164,0.777288,20181227T041141_20181227T041803_T46RGS
194,38.988268,38.988268,4.905587,25.040287,158.237889727,55.8897888383,13.921291,59.824049,2.001243,23.868412,0.026691,9.155145,1.061807,20181227T041141_20181227T041803_T46RGT
195,22.991509,22.991509,3.023488,2.334864,158.420711846,56.739922168,20.656645,77.880728,6.232763,38.93986,0.0,6.348532,0.95817,20181227T041141_20181227T041803_T46RGU
196,13.929214,13.929214,3.607287,5.135897,158.596085586,57.5904304018,8.793318,94.818157,20.448825,44.67839,0.0,0.453896,0.193877,20181227T041141_20181227T041803_T46RGV
197,5.154098,5.154098,1.020506,3.111852,158.833210871,53.8891432294,2.041363,0.000468,3.070233,1.100333,0.000883,78.87156,0.252459,20181227T041141_20181227T041803_T47RKL
198,13.822719,13.822719,3.74843,3.446275,158.979861221,54.7566884739,10.367084,0.000756,3.132797,14.704821,0.00936,39.758599,0.712767,20181227T041141_20181227T041803_T47RKM
199,40.399943,40.399943,2.566206,4.218252,159.117218881,55.6243335015,36.174637,0.000657,1.415993,25.952476,0.007054,6.24158,1.255406,20181227T041141_20181227T041803_T47RKN
200,39.574047,39.574047,2.299873,2.099537,159.245841922,56.493036544,37.47451,7.748003,7.360142,30.907106,0.0,1.377994,0.553796,20181227T041141_20181227T041803_T47RKP
201,22.235471,22.235471,5.172015,2.451138,159.365804925,57.3622593218,19.784333,29.846895,17.152321,39.325067,0.0,0.626725,0.158119,20181227T041141_20181227T041803_T47RKQ
202,3.299811,3.299811,0.836384,0.639875,159.907387899,53.5902277231,2.659936,0.000438,2.225132,1.897358,0.0,79.926294,0.193932,20181227T041141_20181227T041803_T47RLL
203,33.83797,33.83797,2.566318,0.601526,160.05341503,54.4604089258,33.236444,0.0014,2.545638,15.272668,0.0,19.583929,0.775357,20181227T041141_20181227T041803_T47RLM
204,45.09471,45.09471,3.356768,1.207172,160.190814081,55.3305590036,43.887538,0.00082,7.355312,18.14837,0.0,2.692339,0.631002,20181227T041141_20181227T041803_T47RLN
205,33.164745,33.164745,3.337286,1.88282,160.320105097,56.2016575772,31.281924,0.000348,14.578629,30.938137,0.0,0.125926,0.256649,20181227T041141_20181227T041803_T47RLP
206,23.799796,23.799796,5.637598,2.08116,160.44137363,57.0731657239,21.718636,0.000285,18.192224,34.719262,0.0,0.823968,0.167316,20181227T041141_20181227T041803_T47RLQ
207,20.128498,20.128498,3.632937,0.495511,161.135601406,54.1727111671,19.632988,46.462417,9.179742,14.56954,0.0,22.609875,0.841074,20181227T041141_20181227T041803_T47RMM
208,34.874353,34.874353,5.714704,1.609067,161.272734519,55.045100325,33.265287,23.631418,12.376099,9.910934,0.0,13.698962,0.405247,20181227T041141_20181227T041803_T47RMN
209,37.745545,37.745545,4.078555,3.804917,161.402388714,55.9183368934,33.940628,3.536594,15.223214,18.358482,0.0,9.173848,0.143237,20181227T041141_20181227T041803_T47RMP
210,18.689022,18.689022,8.013278,1.74542,161.524701557,56.791870254,16.943602,0.000249,18.494488,28.488448,0.0,7.923285,0.251715,20181227T041141_20181227T041803_T47RMQ
211,31.359985,31.359985,7.885697,2.088824,162.493387033,55.6429562498,29.271162,91.593039,8.069409,8.919375,0.0,17.280196,0.683185,20181227T041141_20181227T041803_T47RNP
212,11.982521,11.982521,4.511144,1.377035,159.477358541,58.2314125445,10.605486,52.494413,41.723925,23.154621,0.0,2.192959,0.088265,20181227T041141_20181227T041803_T47SKR
213,18.171004,18.171004,3.670557,1.423866,160.554880995,57.9444963111,16.747138,0.000139,23.904297,38.520712,0.0,1.620793,0.210517,20181227T041141_20181227T041803_T47SLR
214,20.016496,20.016496,1.557883,2.673923,160.660898246,58.8166810662,17.342573,0.000129,29.956934,34.222814,0.0,0.482083,0.307242,20181227T041141_20181227T041803_T47SLS
215,15.473952,15.473952,4.104082,1.316992,161.639906373,57.6651255254,14.15696,0.000182,27.55568,33.573407,0.0,1.801839,0.365617,20181227T041141_20181227T041803_T47SMR
216,15.783235,15.783235,0.747745,2.029042,161.748306664,58.5391327545,13.754193,4e-05,30.303973,45.792165,0.0,0.072319,0.125557,20181227T041141_20181227T041803_T47SMS
217,99.363163,99.363163,0.0,19.370088,162.700443887,57.3441537992,79.993075,66.999626,0.000141,0.087972,0.0,0.0,0.0,20181228T043209_20181228T043203_T46SFA
218,99.560672,99.560672,0.0,20.978266,162.822485008,58.2166782513,78.582406,33.490238,0.0,0.277979,0.0,0.0,0.0,20181228T043209_20181228T043203_T46SFB
219,45.262081,45.262081,10.305993,27.859467,157.6864167,54.1957227402,17.105182,25.290778,2.840208,1.927022,0.297432,25.546077,0.238908,20181228T043209_20181228T043927_T46RBR
220,83.538987,83.538987,0.299922,9.330697,157.843067511,55.0580232443,74.208289,47.790185,0.245321,5.134147,0.0,0.004385,2.283369,20181228T043209_20181228T043927_T46RBS
221,78.662489,78.662489,0.983638,23.410301,157.990118722,55.920496056,55.252188,69.803977,0.26555,6.175552,0.0,0.000308,10.838092,20181228T043209_20181228T043927_T46RBT
222,92.97924,92.97924,2.119984,34.923875,158.127971623,56.7841434468,58.055365,91.555876,0.265376,0.175084,0.0,0.000157,0.053162,20181228T043209_20181228T043927_T46RBU
223,88.894092,88.894092,0.277703,75.040644,158.584110015,53.0155214441,12.557317,0.0,0.093065,7.22763,1.29613,0.065179,0.238748,20181228T043209_20181228T043927_T46RCQ
224,68.758152,68.758152,6.963386,54.194313,158.749888557,53.8799472807,14.249207,0.000212,1.763983,3.763084,0.314631,7.389978,0.38643,20181228T043209_20181228T043927_T46RCR
225,87.24016,87.24016,0.749764,7.716341,158.906406511,54.745004576,79.52382,0.000335,0.269788,3.941291,0.0,0.208543,0.355995,20181228T043209_20181228T043927_T46RCS
226,78.286049,78.286049,1.386435,13.855335,159.053938325,55.6101079328,64.430714,0.000693,0.790749,11.431392,0.0,7.6e-05,1.175333,20181228T043209_20181228T043927_T46RCT
227,92.45038,92.45038,0.397804,36.733532,159.192876592,56.4762703618,55.716848,3.416648,0.442798,4.022594,0.0,2.1e-05,0.21041,20181228T043209_20181228T043927_T46RCU
228,99.300143,99.300143,0.003224,31.442311,159.323448333,57.342911547,67.857832,22.725734,0.21887,0.014396,0.0,0.0,0.000305,20181228T043209_20181228T043927_T46RCV
229,62.605909,62.605909,1.400823,48.230639,159.657987584,52.7057738317,12.210493,5.555396,7.572149,0.655196,2.164777,5.83523,1.391837,20181228T043209_20181228T043927_T46RDQ
230,71.471893,71.471893,6.345959,48.231947,159.822673223,53.5728180483,22.437495,0.000126,0.768817,3.943018,0.80245,5.032249,0.302664,20181228T043209_20181228T043927_T46RDR
231,81.535586,81.535586,1.224912,13.76761,159.978716787,54.440371893,67.757863,0.000425,1.289467,6.051518,0.010113,0.005959,0.185952,20181228T043209_20181228T043927_T46RDS
232,77.202714,77.202714,3.177921,4.709202,160.126401198,55.3078523224,72.493511,0.000375,2.424049,2.748269,0.0,0.17348,0.318978,20181228T043209_20181228T043927_T46RDT
233,82.159565,82.159565,1.368418,20.390312,160.266129903,56.1762759297,61.769253,0.000119,1.385491,4.92778,0.0,0.272969,0.292216,20181228T043209_20181228T043927_T46RDU
234,43.966462,43.966462,2.490693,24.6381,160.742283498,52.4048249686,10.553011,94.174749,15.726681,0.0,8.775351,17.593363,1.472089,20181228T043209_20181228T043927_T46REQ
235,72.510201,72.510201,8.902761,57.599229,160.905517917,53.2742142181,11.989983,73.498648,0.620817,0.388405,2.920989,8.068623,0.013922,20181228T043209_20181228T043927_T46RER
236,81.97698,81.97698,1.732701,62.976915,161.060745029,54.1439976827,18.712361,51.599634,1.052104,7.861807,0.287704,1.032135,0.12777,20181228T043209_20181228T043927_T46RES
237,56.752603,56.752603,4.292528,21.76889,161.208240373,55.0135983331,34.983712,29.724258,7.345256,8.407549,0.0,3.172259,0.59627,20181228T043209_20181228T043927_T46RET
238,77.428111,77.428111,2.043097,31.156039,161.348458125,55.8840245882,46.272072,8.12558,2.817308,5.686922,0.0,2.23118,0.237896,20181228T043209_20181228T043927_T46REU
239,97.542581,97.542581,0.02064,29.284528,161.481617902,56.7547079167,68.258053,0.0,0.021782,1.737612,0.0,0.0,0.014048,20181228T043209_20181228T043927_T46REV
240,96.972811,96.972811,0.024453,40.400714,162.438616981,55.5999211187,56.572098,96.377236,0.01676,1.188749,0.0,0.01502,0.028208,20181228T043209_20181228T043927_T46RFU
241,94.146636,94.146636,0.245586,44.919553,162.572628507,56.4722382936,49.227083,76.979154,1.076774,2.32687,0.0,0.007855,0.005563,20181228T043209_20181228T043927_T46RFV
242,90.165666,90.165666,0.267757,43.126085,157.151149354,55.2410418361,47.03958,94.406587,0.004745,6.215941,0.0,0.053207,0.008423,20181229T040149_20181229T040150_T47RLM
243,91.079548,91.079548,0.172591,45.539197,158.206867544,54.910680683,45.540351,5.519501,0.110301,6.112658,0.0,0.016108,0.01471,20181229T040149_20181229T040150_T47RMM
244,93.11817,93.11817,0.42576,40.340719,158.369596609,55.7699997597,52.777451,25.284782,1.156877,1.443139,0.0,0.179229,0.015129,20181229T040149_20181229T040150_T47RMN
245,99.82789,99.82789,0.0,21.58554,158.523810383,56.6303829111,78.24235,46.055546,0.0,0.079919,0.0,0.0,0.0,20181229T040149_20181229T040150_T47RMP
246,99.978334,99.978334,0.0,28.989905,158.669713294,57.4912600871,70.988429,66.657865,0.0,4e-05,0.0,0.0,0.0,20181229T040149_20181229T040150_T47RMQ
247,72.892818,72.892818,4.605104,49.813223,159.43604307,55.449864093,23.079595,0.0,2.102495,7.212511,0.0,2.675343,0.312464,20181229T040149_20181229T040150_T47RNN
248,99.515435,99.515435,0.0,21.273556,159.591410722,56.3124385636,78.241879,0.0,4e-05,0.322149,0.0,0.0,7e-06,20181229T040149_20181229T040150_T47RNP
249,0.172998,0.172998,0.092239,0.023475,156.666623439,53.5130837208,0.147619,49.656591,29.083833,0.0,0.001905,56.92091,3.298107,20181230T042151_20181230T042652_T46RDQ
250,1.457097,1.457097,1.436176,0.116668,156.857860892,54.3656526059,1.34043,70.375752,0.986574,1.112851,0.0,83.888501,0.092398,20181230T042151_20181230T042652_T46RDR
251,42.371023,42.371023,6.442817,0.921714,157.039473672,55.2189758502,41.449308,90.968508,1.184489,4.964217,0.0,20.146534,0.182837,20181230T042151_20181230T042652_T46RDS
252,2.231927,2.231927,0.135079,1.593266,157.721549736,53.1683747388,0.637344,1e-05,21.509662,0.0,0.001317,68.570489,2.565622,20181230T042151_20181230T042652_T46REQ
253,0.557588,0.557588,0.656287,0.402856,157.91264206,54.0236228988,0.154725,0.000259,4.520299,0.111271,7e-06,84.926099,0.070312,20181230T042151_20181230T042652_T46RER
254,28.959768,28.959768,5.235347,0.522452,158.094693906,54.8794945134,28.437316,2.782473,1.414373,2.581018,0.0,41.23182,0.143501,20181230T042151_20181230T042652_T46RES
255,57.384073,57.384073,4.587087,2.368676,158.267901938,55.7354341942,55.015397,20.035441,4.278171,1.470189,0.0,10.541674,0.531571,20181230T042151_20181230T042652_T46RET
256,49.08059,49.08059,2.971656,1.044682,158.432883253,56.5923898251,48.035908,40.004125,3.43671,4.223258,0.0,9.736995,1.701593,20181230T042151_20181230T042652_T46REU
257,73.345738,73.345738,0.860023,2.06266,158.589787902,57.4498123935,71.283078,59.814709,0.527333,4.984723,0.0,0.066885,0.500896,20181230T042151_20181230T042652_T46REV
258,2.168207,2.168207,0.604876,1.347416,158.977122864,53.6900018064,0.675131,0.000126,25.018775,0.0,0.14566,62.36614,2.631186,20181230T042151_20181230T042652_T46RFR
259,11.767691,11.767691,2.979519,7.197437,159.159241664,54.5481730271,4.570254,0.000222,1.674258,0.738012,0.0,68.128037,0.243477,20181230T042151_20181230T042652_T46RFS
260,31.035449,31.035449,4.119697,0.725026,159.33310241,55.4062941562,30.310422,0.00078,5.120717,3.816832,0.0,32.256591,0.892927,20181230T042151_20181230T042652_T46RFT
261,48.547281,48.547281,2.780032,0.83843,159.49936991,56.2653087726,47.708851,0.000989,2.30248,5.379929,0.0,12.1407,1.557104,20181230T042151_20181230T042652_T46RFU
262,61.924153,61.924153,3.075184,1.569825,159.658173255,57.1246774582,60.354328,0.000591,4.507284,7.552043,0.0,0.775795,0.459912,20181230T042151_20181230T042652_T46RFV
263,0.118663,0.118663,0.003857,0.014697,160.050117038,53.365238696,0.102577,29.294407,21.397492,0.0,0.001389,70.754302,3.588689,20181230T042151_20181230T042652_T46RGR
264,3.224496,3.224496,1.584481,0.060587,160.231909911,54.2254557792,3.163897,9.528794,4.04156,0.866584,1.1e-05,74.800903,0.682981,20181230T042151_20181230T042652_T46RGS
265,28.693773,28.693773,3.510914,0.704922,160.406075957,55.0855003186,27.988851,0.015126,1.277213,4.810918,0.0,34.340212,0.758019,20181230T042151_20181230T042652_T46RGT
266,52.754984,52.754984,3.134672,1.049814,160.573289028,55.946323167,51.70517,0.000674,2.596001,4.938222,0.0,10.690677,0.712809,20181230T042151_20181230T042652_T46RGU
267,66.465225,66.465225,3.960501,2.002903,160.733673298,56.8073888449,64.462322,0.000332,4.81789,6.857492,0.0,0.438679,0.183397,20181230T042151_20181230T042652_T46RGV
268,79.940125,79.940125,0.486675,2.813241,159.809793945,57.9838181377,77.126884,0.000192,0.948987,5.912304,0.0,0.004094,0.178653,20181230T042151_20181230T042652_T46SFA
269,91.343361,91.343361,0.037946,8.369565,159.95461953,58.8437404404,82.973796,7.939887,0.018305,2.880851,0.0,1.4e-05,0.072743,20181230T042151_20181230T042652_T46SFB
270,81.998063,81.998063,0.634701,5.132569,160.887529213,57.668115497,76.865494,0.000282,0.3778,5.571175,0.0,0.033222,0.129665,20181230T042151_20181230T042652_T46SGA
271,12.152227,12.152227,3.003665,0.070125,161.185995506,53.9699066471,12.082102,89.36395,1.262931,1.918042,0.0,55.590028,0.16979,20181230T042151_20181230T042652_T47RKM
272,50.24403,50.24403,2.948406,0.986966,161.305051477,54.8465737583,49.257064,64.995772,1.169169,4.983901,0.0,11.150004,1.188107,20181230T042151_20181230T042652_T47RKN
273,66.973872,66.973872,3.037105,1.963986,161.416104778,55.7241459842,65.009886,40.123209,1.149221,4.821187,0.0,2.262192,0.415733,20181230T042151_20181230T042652_T47RKP
274,72.606564,72.606564,4.157009,2.486272,161.519225944,56.602084316,70.120293,15.140122,2.408733,5.33186,0.0,0.349949,0.117075,20181230T042151_20181230T042652_T47RKQ
275,61.903111,61.903111,9.084406,4.358385,162.61583086,56.3451959084,57.544726,98.965764,4.156601,7.218634,0.0,0.668547,0.059348,20181230T042151_20181230T042652_T47RLQ
276,74.059458,74.059458,3.286906,4.919376,161.614654262,57.4798063762,69.140083,0.271923,3.907447,5.907358,0.0,0.650782,0.104188,20181230T042151_20181230T042652_T47SKR
277,61.987908,61.987908,7.340711,2.419759,162.712391443,57.2248874476,59.568149,81.331462,6.670515,5.267601,0.0,2.576423,0.131071,20181230T042151_20181230T042652_T47SLR
278,88.240318,88.240318,0.514246,5.208479,159.071847482,54.4843204701,83.031839,0.000879,0.661278,2.850032,0.0,1.213215,0.286004,20181231T044209_20181231T044930_T45RYM
279,78.459153,78.459153,0.686634,6.540612,159.256261964,55.3387349843,71.918541,0.00061,1.403325,12.371212,0.0,3.3e-05,0.262227,20181231T044209_20181231T044930_T45RYN
280,91.366945,91.366945,0.800833,13.00389,159.433255612,56.1940274141,78.363055,0.000322,0.500063,0.785425,0.0,7e-06,0.09141,20181231T044209_20181231T044930_T45RYP
281,19.850131,19.850131,1.661823,0.629183,159.878579095,53.341729296,19.220948,27.384681,4.322749,2.486136,0.0,53.014225,0.250234,20181231T044209_20181231T044930_T46RBR
282,83.67427,83.67427,0.468954,4.423469,160.017610308,54.2137531128,79.250801,5.312103,0.516184,4.32752,0.0,0.343123,2.695887,20181231T044209_20181231T044930_T46RBS
283,69.935501,69.935501,1.21688,7.538731,160.147759422,55.0857658798,62.396771,0.021254,6.46109,7.915176,0.0,0.001015,5.230056,20181231T044209_20181231T044930_T46RBT
284,79.899391,79.899391,0.970296,10.863831,160.269380379,55.9587919421,69.03556,0.00142,3.443014,1.700911,0.0,0.00219,5.36265,20181231T044209_20181231T044930_T46RBU
285,74.177411,74.177411,0.801875,29.975566,160.382684826,56.8322539685,44.201845,0.000853,4.642745,1.184704,0.0,0.000395,12.599701,20181231T044209_20181231T044930_T46RBV
286,92.229668,92.229668,0.281237,2.854882,161.106022608,53.9329820906,89.374787,93.451327,0.373294,2.618583,0.0,0.0,0.60711,20181231T044209_20181231T044930_T46RCS
287,53.116858,53.116858,1.87318,4.63239,161.235677319,54.807413348,48.484468,70.380896,11.177792,20.456742,0.0,0.00494,1.953854,20181231T044209_20181231T044930_T46RCT
288,61.313969,61.313969,1.532429,6.49907,161.357457232,55.6827498772,54.814899,46.344855,14.335227,11.15084,0.0,0.030665,0.545428,20181231T044209_20181231T044930_T46RCU
289,81.966195,81.966195,0.195947,41.706425,161.471591531,56.5584140602,40.25977,22.290862,5.977338,6.091728,0.0,9e-05,1.571156,20181231T044209_20181231T044930_T46RCV
